2026-04-25 15:25:18,458: Logging to runs/lstm_strong_60ep_seed11_2504_152518/output.log initialized.
2026-04-25 15:25:18,459: ### Folder structure created at runs/lstm_strong_60ep_seed11_2504_152518
2026-04-25 15:25:18,459: ### Run configurations for lstm_strong_60ep_seed11
2026-04-25 15:25:18,459: experiment_name: lstm_strong_60ep_seed11
2026-04-25 15:25:18,459: run_dir: runs/lstm_strong_60ep_seed11_2504_152518
2026-04-25 15:25:18,459: train_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 15:25:18,459: validation_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 15:25:18,459: test_basin_file: experiments/basin_lists/study_network_basins.txt
2026-04-25 15:25:18,459: train_start_date: 1990-01-01 00:00:00
2026-04-25 15:25:18,459: train_end_date: 1999-12-31 00:00:00
2026-04-25 15:25:18,459: validation_start_date: 2000-01-01 00:00:00
2026-04-25 15:25:18,459: validation_end_date: 2004-12-31 00:00:00
2026-04-25 15:25:18,459: test_start_date: 2005-01-01 00:00:00
2026-04-25 15:25:18,459: test_end_date: 2008-12-31 00:00:00
2026-04-25 15:25:18,459: device: cpu
2026-04-25 15:25:18,459: validate_every: 1
2026-04-25 15:25:18,459: validate_n_random_basins: 23
2026-04-25 15:25:18,459: metrics: ['NSE']
2026-04-25 15:25:18,459: model: cudalstm
2026-04-25 15:25:18,459: head: regression
2026-04-25 15:25:18,459: output_activation: linear
2026-04-25 15:25:18,459: hidden_size: 64
2026-04-25 15:25:18,459: initial_forget_bias: 3
2026-04-25 15:25:18,459: output_dropout: 0.4
2026-04-25 15:25:18,460: optimizer: Adam
2026-04-25 15:25:18,460: loss: MSE
2026-04-25 15:25:18,460: learning_rate: {0: 0.001}
2026-04-25 15:25:18,460: batch_size: 256
2026-04-25 15:25:18,460: epochs: 60
2026-04-25 15:25:18,460: clip_gradient_norm: 1
2026-04-25 15:25:18,460: predict_last_n: 1
2026-04-25 15:25:18,460: seq_length: 30
2026-04-25 15:25:18,460: num_workers: 4
2026-04-25 15:25:18,460: log_interval: 5
2026-04-25 15:25:18,460: log_tensorboard: False
2026-04-25 15:25:18,460: seed: 11
2026-04-25 15:25:18,460: dataset: camels_us
2026-04-25 15:25:18,460: data_dir: datasets/camels_us
2026-04-25 15:25:18,460: use_basin_id_encoding: True
2026-04-25 15:25:18,460: forcings: ['maurer']
2026-04-25 15:25:18,460: dynamic_inputs: ['PRCP(mm/day)', 'SRAD(W/m2)', 'Tmax(C)', 'Tmin(C)', 'Vp(Pa)']
2026-04-25 15:25:18,460: target_variables: ['QObs(mm/d)']
2026-04-25 15:25:18,460: clip_targets_to_zero: ['QObs(mm/d)']
2026-04-25 15:25:18,460: static_attributes: ['elev_mean', 'area_gages2', 'slope_mean', 'p_mean', 'pet_mean']
2026-04-25 15:25:18,460: number_of_basins: 23
2026-04-25 15:25:18,460: train_dir: runs/lstm_strong_60ep_seed11_2504_152518/train_data
2026-04-25 15:25:18,460: img_log_dir: runs/lstm_strong_60ep_seed11_2504_152518/img_log
2026-04-25 15:25:18,461: ### Device cpu will be used for training
2026-04-25 15:25:18,508: Loading basin data into xarray data set.
2026-04-25 15:25:19,627: Create lookup table and convert to pytorch tensor
2026-04-25 15:46:53,843: Epoch 48 average loss: avg_loss: 0.06998, avg_total_loss: 0.06998
2026-04-25 15:46:58,143: Epoch 48 average validation loss: 0.88883 -- Median validation metrics: avg_loss: 0.88883, NSE: 0.45202
2026-04-25 15:47:19,987: Epoch 49 average loss: avg_loss: 0.06437, avg_total_loss: 0.06437
2026-04-25 15:47:24,567: Epoch 49 average validation loss: 0.89461 -- Median validation metrics: avg_loss: 0.89461, NSE: 0.40451
2026-04-25 15:47:45,883: Epoch 50 average loss: avg_loss: 0.06218, avg_total_loss: 0.06218
2026-04-25 15:47:49,673: Epoch 50 average validation loss: 0.88373 -- Median validation metrics: avg_loss: 0.88373, NSE: 0.44360
2026-04-25 15:48:10,952: Epoch 51 average loss: avg_loss: 0.06834, avg_total_loss: 0.06834
2026-04-25 15:48:14,550: Epoch 51 average validation loss: 0.88084 -- Median validation metrics: avg_loss: 0.88084, NSE: 0.48264
2026-04-25 15:48:37,795: Epoch 52 average loss: avg_loss: 0.05954, avg_total_loss: 0.05954
2026-04-25 15:48:42,208: Epoch 52 average validation loss: 0.88123 -- Median validation metrics: avg_loss: 0.88123, NSE: 0.44693
2026-04-25 15:49:04,577: Epoch 53 average loss: avg_loss: 0.06002, avg_total_loss: 0.06002
2026-04-25 15:49:08,467: Epoch 53 average validation loss: 0.88427 -- Median validation metrics: avg_loss: 0.88427, NSE: 0.46186
2026-04-25 15:49:30,892: Epoch 54 average loss: avg_loss: 0.05573, avg_total_loss: 0.05573
2026-04-25 15:49:35,462: Epoch 54 average validation loss: 0.88574 -- Median validation metrics: avg_loss: 0.88574, NSE: 0.49381
2026-04-25 15:49:57,212: Epoch 55 average loss: avg_loss: 0.06548, avg_total_loss: 0.06548
2026-04-25 15:50:00,916: Epoch 55 average validation loss: 0.87754 -- Median validation metrics: avg_loss: 0.87754, NSE: 0.47101
2026-04-25 15:50:24,670: Epoch 56 average loss: avg_loss: 0.05906, avg_total_loss: 0.05906
2026-04-25 15:50:29,250: Epoch 56 average validation loss: 0.88563 -- Median validation metrics: avg_loss: 0.88563, NSE: 0.49034
2026-04-25 15:50:52,065: Epoch 57 average loss: avg_loss: 0.05978, avg_total_loss: 0.05978
2026-04-25 15:50:56,168: Epoch 57 average validation loss: 0.87878 -- Median validation metrics: avg_loss: 0.87878, NSE: 0.49479
2026-04-25 15:51:16,972: Epoch 58 average loss: avg_loss: 0.05577, avg_total_loss: 0.05577
2026-04-25 15:51:20,748: Epoch 58 average validation loss: 0.87531 -- Median validation metrics: avg_loss: 0.87531, NSE: 0.49368
2026-04-25 15:51:43,088: Epoch 59 average loss: avg_loss: 0.06641, avg_total_loss: 0.06641
2026-04-25 15:51:47,129: Epoch 59 average validation loss: 0.87659 -- Median validation metrics: avg_loss: 0.87659, NSE: 0.47790
2026-04-25 15:52:07,602: Epoch 60 average loss: avg_loss: 0.05616, avg_total_loss: 0.05616
2026-04-25 15:52:11,251: Epoch 60 average validation loss: 0.88673 -- Median validation metrics: avg_loss: 0.88673, NSE: 0.47728
